"cluster","marker","log2FC","pval"
"12","CD14",1.718085343408,5.5623792691307e-70
"22","CD14",1.25236511043048,1.37830664617303e-43
"23","CD14",1.60502850819928,2.82715338019914e-84
"1","CD14",3.35945480443602,2.17754341423243e-283
"33","CD14",1.01610712220337,7.55994844600359e-17
"2","CD14",1.58490722008043,7.60634355736019e-50
"43","CD14",0.605334723977025,4.94710240798228e-05
"34","CD14",0.488583257860467,5.40647701393084e-05
"41","CD14",0.239808653823649,0.0608815978806072
"11","CD14",2.40482337368831,9.99377184961511e-125
"51","CD14",-1.22926799768447,2.27511531382201e-31
"91","CD14",-0.343838900766452,1.48697685134541e-05
"81","CD14",-1.90267776400968,7.09473666741335e-84
"98","CD33",0.661246144259155,2.70437290027448e-17
"88","CD33",-1.1058509611485,2.44672566411336e-45
"89","CD33",-2.2987202280921,2.37151510003798e-322
"99","CD33",-2.8121207672297,0
"90","CD33",-1.82372055593056,1.91038590396895e-310
"80","CD33",-2.11707031411311,3.62244695638754e-16
"100","CD33",-2.40014307310691,0
"96","CD33",1.81509616357083,3.76469335655082e-135
"95","CD33",0.0656062975001506,0.295668016843646
"87","CD33",-0.903745469552264,1.69592097924888e-60
"97","CD33",0.966663663616451,4.97793731263444e-12
"86","CD33",-1.1330811968583,1.21388909125464e-45
"44","CD33",-1.79586619665975,1.90447730441647e-38
"45","CD33",-2.79860612248643,8.20530377505274e-123
"30","CD33",-1.25299657887871,1.36096448717187e-142
"20","CD33",-1.29214721061525,2.6129905942031e-127
"27","CD33",-2.55627311582174,8.47147254162079e-169
"39","CD33",-1.98900188264651,5.66673533154076e-319
"9","CD33",-1.93184050735796,0
"29","CD33",-2.11670819624347,0
"7","CD33",-2.13650101622847,0
"5","CD33",-2.01767803875902,2.92907333724984e-272
"28","CD33",-2.97683930252461,0
"19","CD33",-1.74860937346729,2.09512092046126e-140
"26","CD33",-2.76946715583703,0
"17","CD33",-2.71606622592621,0
"37","CD33",-3.21433391467959,0
"16","CD33",-2.94368155227514,0
"18","CD33",-2.47261004953969,0
"6","CD33",-2.73665215141577,2.11159123256738e-262
"49","CD33",-1.85313612892077,7.66271863764779e-269
"8","CD33",-2.91657152816033,0
"15","CD33",-1.92690051029137,0.0224972988583302
"36","CD33",-3.58209224327171,0
"35","CD33",0.777058153760757,0.698257756474912
"66","CD33",-2.35756953643076,6.92257661480606e-12
"38","CD33",-2.82359131316888,0
"77","CD33",-2.91677962900412,0
"10","CD33",-1.54672218396046,5.86276162567157e-232
"48","CD33",-2.82525346953864,2.35877859828554e-303
"78","CD33",-2.39737172771764,0
"40","CD33",-1.35335896445974,4.13734030166037e-106
"46","CD33",-4.0119585397884,0
"50","CD33",-1.55686755804778,9.29973054953008e-131
"68","CD33",-2.25508171610022,3.73554275458731e-226
"57","CD33",-3.17886933712381,0
"58","CD33",-2.70166407717653,6.57179252959755e-305
"60","CD33",-2.38749262940707,0
"47","CD33",-3.34795394559841,8.93553925420177e-246
"69","CD33",-2.80230863001656,0
"56","CD33",-3.66464073337621,0
"59","CD33",-2.86915066844977,0
"67","CD33",-2.91472278197006,1.92634204151308e-175
"79","CD33",-2.14569184598886,8.55094442211323e-229
"70","CD33",-1.56272443085234,2.0787665118246e-238
"73","CD33",-1.08849239920136,4.20177321431323e-97
"93","CD33",-0.830115683401626,4.64934924036155e-77
"74","CD33",-1.0764714813971,1.64422414644888e-105
"63","CD33",-1.78839375066283,2.22036752533038e-172
"62","CD33",-1.25703505721748,2.34431708160736e-118
"84","CD33",-0.436933160682861,8.16588863048948e-14
"52","CD33",-1.88546434386248,1.950366988824e-222
"76","CD33",-1.43840842612891,4.18055060863915e-117
"65","CD33",-1.76604786463122,3.11694144292821e-163
"83","CD33",-0.482947119807236,1.66159207983325e-20
"75","CD33",-1.93213628922708,1.35344391236474e-116
"64","CD33",-1.89097491189226,1.01596739896063e-200
"25","CD33",0.533239494077426,2.53868925184734e-07
"53","CD33",-2.61360768007339,2.13039144303602e-244
"54","CD33",-2.949837081242,1.09897762102336e-247
"55","CD33",-2.19906706164511,1.34638001156572e-124
"94","CD33",-1.87087873641604,1.09768535402255e-271
"85","CD33",-1.6166975011736,6.49730397621547e-130
"71","CD33",-1.42178864100117,5.35835430964184e-66
"72","CD33",-1.41533676618772,7.18727453586254e-90
"42","CD33",1.72724991987289,3.99694189385571e-99
"61","CD33",-0.828444669499706,9.04375398744376e-69
"3","CD33",1.85489842894299,4.69520919561411e-281
"31","CD33",1.80990503335615,2.41590074278823e-205
"92","CD33",0.0537745098693279,0.486405205201395
"32","CD33",1.2967531681678,1.93512139005864e-123
"14","CD33",1.18842081156241,8.64383101796538e-110
"24","CD33",0.556196175115136,1.00880224519201e-15
"82","CD33",-0.362915903000567,1.9517995968073e-11
"13","CD33",1.62714809363715,7.44480755397886e-244
"21","CD33",0.979356001775837,1.94208624283449e-43
"4","CD33",1.45364556970301,2.07893627981261e-215
"12","CD33",1.43264762917448,4.31411051292096e-171
"22","CD33",0.582160472495903,6.20195879969439e-31
"23","CD33",0.969239203485782,1.47722399034642e-105
"1","CD33",3.07892699367314,0
"33","CD33",0.759251348325966,3.56022174749265e-29
"2","CD33",3.14258245208999,0
"43","CD33",0.816117370923649,1.6444740095014e-25
"34","CD33",0.504867536510154,4.05327513517768e-14
"41","CD33",3.14075983667297,0
"11","CD33",3.09309617674579,0
"51","CD33",-0.875707977025932,3.65335390075546e-58
"91","CD33",0.0265952262829954,0.484904014848717
"81","CD33",-0.762283944668429,4.49784786247583e-64
"98","CD47",0.428520964050106,1.20500835558999e-195
"88","CD47",0.113064536703954,3.9950168672703e-10
"89","CD47",0.257168007506735,1.1110968107901e-100
"99","CD47",-0.159235846325838,7.14092248355758e-41
"90","CD47",-0.0555029680725633,1.43343083436349e-07
"80","CD47",-0.259798656389955,0.000110566956003717
"100","CD47",0.0963905874076012,2.44164852872526e-25
"96","CD47",0.395365464016549,1.72696141932653e-297
"95","CD47",0.232138209650803,2.23724722586092e-114
"87","CD47",0.176870856654018,5.29206917266829e-61
"97","CD47",0.346837951010724,2.43174501455197e-80
"86","CD47",0.0143235367914321,0.364518686139313
"44","CD47",-0.0420452513208179,0.166790845624159
"45","CD47",-0.731435505240861,2.4257957493263e-107
"30","CD47",0.226909630385048,1.08808921166328e-220
"20","CD47",0.235675879354661,1.42101133886726e-154
"27","CD47",0.110648356784257,1.62905648719403e-13
"39","CD47",0.245319870001427,4.02190878595364e-235
"9","CD47",0.223245761310779,3.57876198543539e-151
"29","CD47",0.0948693794315816,6.52575368053243e-44
"7","CD47",0.208374275997016,2.54837677589061e-184
"5","CD47",0.00943715322808292,0.302155108415705
"28","CD47",0.179598489500773,2.30857054514625e-149
"19","CD47",0.326407335591419,1.14269016121378e-179
"26","CD47",0.290982902681494,2.20977474824727e-284
"17","CD47",0.202546048542859,6.9953987848343e-146
"37","CD47",0.118683569962403,8.6758932940656e-30
"16","CD47",-0.00349377643619397,0.715160726528507
"18","CD47",0.411820454835293,0
"6","CD47",-0.571892642555991,1.7278685039144e-186
"49","CD47",-0.157240514561047,1.86074557094412e-73
"8","CD47",0.361577926036435,0
"15","CD47",-0.183447359196926,0.114759228301808
"36","CD47",0.147031469314716,2.36070562942722e-43
"35","CD47",-0.0708842027211791,0.653476414629018
"66","CD47",-0.514499832667467,2.09103796682409e-11
"38","CD47",-0.349326900729394,8.14783578533019e-125
"77","CD47",-1.2386662287724,0
"10","CD47",0.356538245521417,0
"48","CD47",-0.300797126929685,7.51403198960513e-84
"78","CD47",-0.642764450848063,0
"40","CD47",0.0447451903204218,4.1144891240311e-06
"46","CD47",-0.855839250544189,2.19082703449301e-217
"50","CD47",-0.25758112415707,2.78443961548206e-82
"68","CD47",-0.0854646127262857,9.4529903358428e-15
"57","CD47",-0.112693405748219,2.69642057147498e-37
"58","CD47",0.0694306555837647,7.78698848388234e-16
"60","CD47",0.0605779911185239,6.66067260967408e-11
"47","CD47",-0.17944609849613,9.25699740900109e-34
"69","CD47",-0.806961908810409,3.55395541343646e-274
"56","CD47",-1.26396668596257,0
"59","CD47",0.171905444421364,2.2812824168522e-114
"67","CD47",-0.88291293513403,5.51038073430788e-145
"79","CD47",-0.105843610449953,1.12367785978734e-21
"70","CD47",0.0968777907615931,3.35937682409691e-45
"73","CD47",-0.184457877942321,2.88232966250535e-74
"93","CD47",0.118405753060395,9.30849781156264e-71
"74","CD47",0.0476083085685092,1.68564263265136e-10
"63","CD47",-0.0969654082003342,4.95440951396721e-15
"62","CD47",-0.107724095598688,5.69919054139809e-40
"84","CD47",-0.0211280610863248,0.0233735501073206
"52","CD47",-0.211086885713444,9.41855575819594e-80
"76","CD47",-0.351480937086332,1.11506529858771e-131
"65","CD47",-0.108059258872504,1.00190339002537e-23
"83","CD47",0.0353579515882839,1.40897694854363e-06
"75","CD47",-0.683773350744761,4.07422254266239e-130
"64","CD47",-0.482083833902402,1.77760392823969e-226
"25","CD47",-0.493460311168772,7.05738064249641e-60
"53","CD47",-0.109773088259651,8.17140888492925e-16
"54","CD47",-0.310429341999809,7.81439767134431e-66
"55","CD47",-1.11937146867754,5.68209432596101e-240
"94","CD47",0.167699602005094,6.99499312538498e-94
"85","CD47",-0.0512730116172816,1.64253159583771e-05
"71","CD47",0.211502762885547,4.56441413138422e-51
"72","CD47",0.154135947347575,2.69911187553766e-45
"42","CD47",0.148138627362054,4.8729478206593e-37
"61","CD47",0.298049682728883,2.58946017511855e-251
"3","CD47",-0.0545889013545952,1.71477311432897e-13
"31","CD47",0.113685694093678,3.5208241105173e-41
"92","CD47",0.521112339774472,1.09496758150334e-141
"32","CD47",-0.227899796731009,7.135496824673e-98
"14","CD47",-0.346290492623768,7.35125486967363e-172
"24","CD47",-0.989120064781932,6.11511310674884e-286
"82","CD47",0.274472371082051,6.28804216420849e-189
"13","CD47",-0.186364383553977,1.92683224868063e-111
"21","CD47",-0.321391514925459,4.39194304444651e-76
"4","CD47",-0.265035745255968,2.36164039100092e-175
"12","CD47",-0.0976258614743662,7.73954274420278e-27
"22","CD47",-0.573681671427099,8.95519904151282e-277
"23","CD47",-0.370189990884705,1.10314716415426e-244
"1","CD47",0.0327956316955659,9.5238675395678e-06
"33","CD47",-0.333727231585276,1.02313047225197e-73
"2","CD47",0.129448425598317,4.90442902706541e-57
"43","CD47",-0.318928867451375,5.07697542254148e-59
"34","CD47",-0.571031665981744,2.28818951193304e-155
"41","CD47",0.280474268924371,6.76847737697451e-141
"11","CD47",-0.0261596078443983,0.00646531489623258
"51","CD47",0.332070485519224,9.73804503104566e-200
"91","CD47",0.50268649482153,0
"81","CD47",0.548690407170729,0
"98","CD11c",-0.696190517765181,2.11261244395689e-66
"88","CD11c",-1.11969504840405,1.93746351285387e-105
"89","CD11c",-0.922231899510396,3.06226294063333e-132
"99","CD11c",-1.63802802684996,0
"90","CD11c",-1.25035442205114,7.17212977334061e-279
"80","CD11c",-2.55250819826514,2.82871543394976e-24
"100","CD11c",-0.969038750606683,2.78931368599185e-201
"96","CD11c",-1.39505976372155,1.71929312949701e-204
"95","CD11c",-1.11762515547312,1.61074009633111e-178
"87","CD11c",-1.08143103299273,2.28856590720705e-204
"97","CD11c",-0.929207987041451,2.52546610001392e-42
"86","CD11c",-1.50690116725113,5.48331332273063e-165
"44","CD11c",-1.71376977504881,1.11422207645659e-54
"45","CD11c",-2.2762747643112,3.66486134111437e-197
"30","CD11c",-0.770695997282469,7.78451468034761e-152
"20","CD11c",-0.778259710373469,1.06880100616981e-123
"27","CD11c",-1.72854742448835,3.64051255749296e-152
"39","CD11c",-1.51011572642136,0
"9","CD11c",-4.81301309541728,0
"29","CD11c",-1.38998238704366,0
"7","CD11c",-1.53382838703427,0
"5","CD11c",-1.44260250500979,0
"28","CD11c",-2.00748008688163,0
"19","CD11c",-4.02696654707502,0
"26","CD11c",-2.18194834107228,0
"17","CD11c",-1.99358502156902,0
"37","CD11c",-2.75808438330357,0
"16","CD11c",-2.16012093894806,0
"18","CD11c",-5.85177881094963,0
"6","CD11c",-2.87612901880627,0
"49","CD11c",-1.28952697637765,1.18109254041563e-310
"8","CD11c",-6.87462772100921,0
"15","CD11c",-0.668039582173372,0.0613046149125336
"36","CD11c",-2.92992600871118,0
"35","CD11c",0.65161221702154,0.424224087742449
"66","CD11c",-1.80649477721149,6.42355907365051e-18
"38","CD11c",-1.86739125653042,0
"77","CD11c",-1.94210918189516,0
"10","CD11c",-4.28343951071012,0
"48","CD11c",-1.87962913075857,0
"78","CD11c",-1.5176046038791,0
"40","CD11c",-0.86473734267645,2.48106991611615e-107
"46","CD11c",-2.82017620909026,0
"50","CD11c",-1.01267762370234,5.54642948601939e-143
"68","CD11c",-1.5694897469439,2.39627021467244e-270
"57","CD11c",-2.25439964097266,0
"58","CD11c",-1.90978870631874,0
"60","CD11c",-4.50232988529356,0
"47","CD11c",-2.67156123110539,0
"69","CD11c",-5.47780469735421,0
"56","CD11c",-2.05269904857695,0
"59","CD11c",-5.724573664859,0
"67","CD11c",-6.25550494407265,0
"79","CD11c",-4.36890386101697,0
"70","CD11c",-3.86087833700937,0
"73","CD11c",-0.823847666880492,3.0409969450569e-130
"93","CD11c",-2.12068934776122,0
"74","CD11c",-0.981720847789589,3.43368110204179e-194
"63","CD11c",-1.12169869983389,4.18517690372911e-180
"62","CD11c",-1.06862741643083,1.69569893517339e-218
"84","CD11c",-0.514661825848783,7.7810394966733e-54
"52","CD11c",-1.50394654237993,0
"76","CD11c",-1.10896974551165,1.62102668175585e-160
"65","CD11c",-1.39700160922783,9.74405814417508e-229
"83","CD11c",-0.382330294614602,2.88960165915781e-39
"75","CD11c",-3.09581848257009,0
"64","CD11c",-1.42038162298981,2.03540397189625e-274
"25","CD11c",1.52031061571358,1.27354443497444e-120
"53","CD11c",-1.9039797490127,1.65905537946343e-270
"54","CD11c",-1.92422061772292,7.67083791945344e-255
"55","CD11c",-1.82057401126113,1.37058173163714e-198
"94","CD11c",-3.32149903808822,0
"85","CD11c",-2.73405156782112,0
"71","CD11c",-1.77769544054232,2.6153518775662e-191
"72","CD11c",-1.50926442410829,3.43682537084249e-224
"42","CD11c",1.79850778010948,2.66414554864895e-246
"61","CD11c",-1.30938323469514,1.99088692648189e-319
"3","CD11c",1.92536310137553,0
"31","CD11c",1.73175580154748,0
"92","CD11c",-0.843222243452899,3.88615376723774e-56
"32","CD11c",1.74197825714875,0
"14","CD11c",1.69713039260688,0
"24","CD11c",1.81154575971309,3.60967559333027e-303
"82","CD11c",-0.849512012183435,6.22169696257809e-125
"13","CD11c",1.60762874387463,0
"21","CD11c",2.47299154036605,0
"4","CD11c",2.0841848033,0
"12","CD11c",2.16350562093337,0
"22","CD11c",2.16260662404597,0
"23","CD11c",2.0682846226328,0
"1","CD11c",2.30344488832814,0
"33","CD11c",2.24992855754931,0
"2","CD11c",1.72985491977731,0
"43","CD11c",1.7531827630065,1.27416895950982e-242
"34","CD11c",1.95357230980502,0
"41","CD11c",1.6682383347278,2.62420868952132e-256
"11","CD11c",2.33491375601241,0
"51","CD11c",-1.89866194780222,0
"91","CD11c",-2.83902547718965,0
"81","CD11c",-3.99119323284071,0
"98","CD7",-3.88427416658206,0
"88","CD7",-3.70901104017457,0
"89","CD7",2.24086478751967,0
"99","CD7",2.34236695079238,0
"90","CD7",2.22620059367577,0
"80","CD7",1.71097124868002,3.94652219071005e-25
"100","CD7",2.09656315233933,0
"96","CD7",-3.63203032761001,0
"95","CD7",-3.21134443990988,0
"87","CD7",-3.31911472094122,0
"97","CD7",-3.14821260750583,1.36450728723012e-206
"86","CD7",-4.48160330563594,0
"44","CD7",-2.93511716923557,5.60047211386671e-87
"45","CD7",-0.964030014273376,3.21669366617577e-47
"30","CD7",1.62952303568331,0
"20","CD7",0.130690083021983,2.45000188196775e-05
"27","CD7",0.9489066462131,5.17398900451525e-61
"39","CD7",1.67846757226285,0
"9","CD7",-0.767100163894498,1.9294530327248e-142
"29","CD7",1.37853362482606,0
"7","CD7",-0.669958116129073,1.16826601677103e-130
"5","CD7",-0.760629491141886,5.85209773674285e-115
"28","CD7",1.6892994286368,0
"19","CD7",0.484349407091678,5.73892641802941e-34
"26","CD7",-0.574083780504906,2.50244238729494e-74
"17","CD7",0.00713649640185876,0.792713286628481
"37","CD7",1.43707913115606,0
"16","CD7",-1.12216258877865,1.11102386945096e-202
"18","CD7",0.799419494023766,2.01408462472023e-187
"6","CD7",-0.882782839623717,3.34998538733387e-81
"49","CD7",1.69673190334284,0
"8","CD7",-1.62500364326342,0
"15","CD7",-2.06721787130787,5.61398122563056e-08
"36","CD7",-1.20622504086316,1.10356736713133e-187
"35","CD7",-1.87549751835005,0.0502607933106869
"66","CD7",-1.67820978291865,1.99959424519947e-14
"38","CD7",1.35061287055782,0
"77","CD7",-0.811076307084186,2.05724363327906e-110
"10","CD7",1.24048275601009,0
"48","CD7",1.94243089114794,0
"78","CD7",-0.148127852716617,2.32663381571236e-07
"40","CD7",1.68751669577111,0
"46","CD7",-0.968783559735292,1.07415678153666e-88
"50","CD7",0.0943462789634637,0.00376655350397076
"68","CD7",-0.122748132813553,0.000885562920570924
"57","CD7",-0.490905315441984,2.24546267732975e-51
"58","CD7",1.41964585672537,0
"60","CD7",1.71808159707669,0
"47","CD7",1.53893033581781,4.52463365456128e-269
"69","CD7",-0.562450928359054,1.12773229950887e-41
"56","CD7",-0.618486138814888,2.45764212845476e-52
"59","CD7",0.0576578799573988,0.025247655052321
"67","CD7",-0.319090891570326,5.3383723671137e-10
"79","CD7",0.179398165128946,1.80629281207415e-07
"70","CD7",1.17871976084745,0
"73","CD7",-3.89419321850042,0
"93","CD7",-6.37822166617772,0
"74","CD7",-3.78010660885334,0
"63","CD7",-4.73245608581854,0
"62","CD7",-3.9889189133238,0
"84","CD7",-2.89907717214845,0
"52","CD7",-4.98405782125513,0
"76","CD7",-3.96430874463016,0
"65","CD7",-4.26997627561084,0
"83","CD7",-2.79957785639871,0
"75","CD7",NA,0
"64","CD7",-4.5138144431713,0
"25","CD7",-4.09364040495432,6.33430801945855e-212
"53","CD7",-4.60924272185917,0
"54","CD7",-5.21624382445215,0
"55","CD7",-5.0487647594585,0
"94","CD7",NA,0
"85","CD7",NA,0
"71","CD7",-4.28953758176296,0
"72","CD7",-4.10739651637513,0
"42","CD7",-4.34174642759058,0
"61","CD7",-4.29828841466186,0
"3","CD7",-2.77774236273335,0
"31","CD7",-3.49915911704122,0
"92","CD7",-3.32024952103076,0
"32","CD7",-4.40151402400087,0
"14","CD7",-3.73839323560515,0
"24","CD7",-5.55194930544508,0
"82","CD7",-3.27961484161722,0
"13","CD7",-3.606013137672,0
"21","CD7",-4.34500947070346,0
"4","CD7",-3.59361569281234,0
"12","CD7",-3.81816954903911,0
"22","CD7",-4.64085800932814,0
"23","CD7",-4.23579161585502,0
"1","CD7",-9.70595755552134,0
"33","CD7",-4.63572027004729,0
"2","CD7",-7.42983654490724,0
"43","CD7",-4.32753903296044,0
"34","CD7",-5.5399038131756,0
"41","CD7",-5.54253233388509,0
"11","CD7",NA,0
"51","CD7",-3.24887690227607,0
"91","CD7",-4.96862263040765,0
"81","CD7",-7.83201147526134,0
"98","CD15",0.178875212650042,0.0316269359609746
"88","CD15",0.319641491038918,0.000163804415868955
"89","CD15",-0.203075293230571,0.000798655065340516
"99","CD15",-0.0650574213584889,0.162978974231447
"90","CD15",-0.430483088684867,3.42088245537e-16
"80","CD15",-1.05145239816029,0.000431728524698134
"100","CD15",0.31240247533602,8.96352257119031e-11
"96","CD15",0.33898580269377,8.9763737658146e-09
"95","CD15",1.10904065336417,2.52576003768576e-77
"87","CD15",1.01244939491436,7.69328807829425e-80
"97","CD15",0.601888317297474,4.87005642990337e-09
"86","CD15",0.918108381779878,3.63004686373786e-32
"44","CD15",0.014567273680929,0.916561789265619
"45","CD15",-0.246453538022191,0.0116416712893655
"30","CD15",1.04119662153337,5.50986596298505e-98
"20","CD15",0.994646976753761,1.74180957778119e-79
"27","CD15",-0.00306629773376166,0.971071847207158
"39","CD15",0.576829831817579,4.9753238667885e-33
"9","CD15",-3.41797654734497,0
"29","CD15",0.480042739258001,4.88184160760364e-27
"7","CD15",0.528182238151259,2.09598722021781e-32
"5","CD15",0.452553436682505,6.86422920402038e-18
"28","CD15",-0.0271568864050975,0.536788786549989
"19","CD15",-2.14083646131703,1.80850730621986e-116
"26","CD15",-0.147736968799182,0.00540628786272148
"17","CD15",-0.183110536779822,0.001101558059667
"37","CD15",-0.12465855965175,0.0719090259878257
"16","CD15",-0.20299386690961,8.85467307579577e-05
"18","CD15",-4.09716013531271,0
"6","CD15",-1.16285880017829,2.71842443353428e-43
"49","CD15",0.603049553032019,1.07578806182513e-34
"8","CD15",-8.52099936045317,0
"15","CD15",1.14591354544462,0.0350696925181384
"36","CD15",-0.190505030367529,0.0037905606194859
"35","CD15",0.118447655993213,0.924192162645328
"66","CD15",0.453209334187273,0.143785404064548
"38","CD15",0.16942709345069,0.00834421171414819
"77","CD15",-0.0481232519802113,0.380309334621228
"10","CD15",-2.27258788080667,7.08487171126311e-307
"48","CD15",-0.129669160440078,0.0387576019876791
"78","CD15",0.264959582158627,3.6378099078005e-07
"40","CD15",1.03405184272146,1.40620786584356e-61
"46","CD15",-0.109689507707908,0.145042831700184
"50","CD15",0.962732636849367,5.08028971909541e-56
"68","CD15",0.593352258389869,8.969849998566e-22
"57","CD15",-0.160281151425166,0.00720854317872382
"58","CD15",0.161789874627767,0.0129867349245261
"60","CD15",-3.07720879760274,1.57927866873548e-261
"47","CD15",-0.00212195054196762,0.978446507660523
"69","CD15",-3.82231010439234,3.17280497380146e-271
"56","CD15",-0.310968556780724,2.84992496250958e-06
"59","CD15",-5.13290510156912,0
"67","CD15",-4.22800648465296,5.01743461207017e-133
"79","CD15",-3.02633172996605,2.87541691823872e-256
"70","CD15",-2.17690829142362,7.12201516339077e-283
"73","CD15",0.804035514201971,7.32117810644807e-43
"93","CD15",-3.41376185753354,0
"74","CD15",0.674226293886983,1.46352779478526e-36
"63","CD15",0.208013669841682,0.00107771615947149
"62","CD15",0.600092542611678,1.97394115347024e-27
"84","CD15",1.07301409995496,5.21770765168476e-67
"52","CD15",-0.0222728580146683,0.700061143492545
"76","CD15",0.343329518021877,6.22522393315461e-07
"65","CD15",0.15276498632201,0.0152648252089761
"83","CD15",1.20916507944403,6.40958569738511e-103
"75","CD15",-3.33394985637893,4.99587058854266e-120
"64","CD15",0.298080793553619,3.46353833674253e-07
"25","CD15",0.178484578151895,0.154969637059473
"53","CD15",0.0908641522182192,0.23317875481251
"54","CD15",-0.0492249950546695,0.52181144998238
"55","CD15",-0.279274085524726,0.000690635340247534
"94","CD15",NA,0
"85","CD15",-4.45013816607179,1.34696832725524e-246
"71","CD15",0.195780348874837,0.0275581693735997
"72","CD15",0.359917145961623,3.37335791913458e-07
"42","CD15",0.132054264000837,0.101851056314605
"61","CD15",0.306014725000612,2.21699532577502e-08
"3","CD15",1.19343314935238,1.03968272396994e-116
"31","CD15",0.752821968553371,2.41283175467401e-35
"92","CD15",0.458012223867364,2.84810868639813e-07
"32","CD15",0.158830184253917,0.00486381936140121
"14","CD15",0.554445230970303,1.42222962050847e-21
"24","CD15",-0.304448780014823,7.82969501965674e-05
"82","CD15",1.03224590134784,7.63140115465612e-60
"13","CD15",0.804148153553619,1.07227084558087e-55
"21","CD15",0.36721570564742,2.39577995216973e-07
"4","CD15",0.887053876685141,8.03890070890807e-74
"12","CD15",0.459054162693206,1.77490739864042e-18
"22","CD15",0.0756267933667285,0.176306313065407
"23","CD15",0.338726456425808,4.48145543062788e-13
"1","CD15",-1.72525588616243,4.34534512494387e-104
"33","CD15",-0.042379636741102,0.527313145133459
"2","CD15",-3.03412531085213,5.76826268404021e-225
"43","CD15",-0.0733170982037574,0.371407616106198
"34","CD15",-0.00912440017239646,0.900234154755068
"41","CD15",-2.32585697532526,3.2861491323985e-104
"11","CD15",-3.22881828608836,2.06395632761133e-242
"51","CD15",-0.391525903520837,1.20304170219515e-08
"91","CD15",-2.59856729690075,4.83365071721827e-295
"81","CD15",-5.00775308513869,0
"98","CD16",-0.196593952514011,0.0266399116193575
"88","CD16",-0.671166881585513,1.02760586281644e-12
"89","CD16",1.48282619628025,2.75629086003111e-45
"99","CD16",1.19773813474626,1.39861327833332e-39
"90","CD16",2.45620224805538,1.9519590059522e-170
"80","CD16",-0.265936770182434,0.430346044815522
"100","CD16",4.86657403140008,0
"96","CD16",-0.432960169139343,5.3768684473078e-11
"95","CD16",-0.253093795738969,0.000212978742561957
"87","CD16",-0.671221539799696,2.60410516986264e-23
"97","CD16",-0.0308313349620732,0.804453460001036
"86","CD16",-0.642603598659391,1.79451466129125e-11
"44","CD16",-1.24728674727679,7.83591187376281e-13
"45","CD16",-2.31804162948911,2.51769106140882e-62
"30","CD16",0.0409942222489272,0.475131540084269
"20","CD16",-0.0209863455965245,0.731556181343665
"27","CD16",-1.11913606947456,1.2843350019769e-26
"39","CD16",-0.474061971482358,6.11732627406545e-17
"9","CD16",-1.51988037476361,3.44360620663224e-140
"29","CD16",-0.835902118443765,1.80477720625705e-52
"7","CD16",-0.729485236425925,2.49833519299715e-41
"5","CD16",-0.772400142380823,1.37137323089917e-36
"28","CD16",-1.57117125858679,8.27853249384502e-168
"19","CD16",-2.02080236044071,1.16518947066611e-104
"26","CD16",-1.6559801784807,4.54835532588855e-140
"17","CD16",-1.40557561989819,5.42841439260531e-92
"37","CD16",-1.99042760349969,2.54866486572022e-105
"16","CD16",-1.44726304887688,2.59180359541934e-105
"18","CD16",-2.9802678128507,3.35572384777331e-290
"6","CD16",-1.98819730424728,9.12102454226269e-92
"49","CD16",-0.554247772704324,1.22557152707835e-20
"8","CD16",-3.0020030029351,0
"15","CD16",0.0173012187779342,0.969608134001834
"36","CD16",-1.90451079740145,7.78557452825797e-113
"35","CD16",1.3761432269434,0.616976422891242
"66","CD16",-1.39093302557868,3.13621410687303e-06
"38","CD16",-1.15375542453169,1.07157680055072e-49
"77","CD16",-1.1964186363594,1.46638797397314e-63
"10","CD16",-1.64827309851426,8.15758000005151e-147
"48","CD16",-1.40301086398883,3.14758560374008e-68
"78","CD16",-0.454758203183435,1.72022670128318e-13
"40","CD16",0.169301827887208,0.0179265016371385
"46","CD16",-1.69453673511131,7.14504943252824e-69
"50","CD16",0.170738543877841,0.0147110290951571
"68","CD16",-0.349262909848291,2.16856349666586e-06
"57","CD16",-1.24436433837568,3.00514635352038e-70
"58","CD16",-1.17256035304116,4.89599596451707e-53
"60","CD16",-2.22777437776756,1.08074752864946e-171
"47","CD16",-2.00633914348133,4.20047037715978e-94
"69","CD16",-2.38323743165333,5.14742240260796e-147
"56","CD16",-1.98643243520779,9.8746094231226e-115
"59","CD16",-3.02760552042571,9.27535721542746e-293
"67","CD16",-4.25409610891307,7.11590908448578e-142
"79","CD16",-1.71812399275856,7.56155565759116e-100
"70","CD16",-1.36086586438995,3.45536462175581e-101
"73","CD16",0.0387364144848421,0.543506630851082
"93","CD16",-1.09947029955643,6.29428724554393e-71
"74","CD16",-0.250547711610832,5.3450409518253e-05
"63","CD16",-0.819541312884463,1.17594110651375e-28
"62","CD16",-0.292688271114709,5.32043482571753e-06
"84","CD16",0.427139139579766,1.09932928240808e-09
"52","CD16",-1.05706365055505,5.97693169126169e-51
"76","CD16",-0.344038657944435,4.75739237907986e-06
"65","CD16",-0.613108526724313,2.75568161619893e-18
"83","CD16",0.49352716276529,5.30917312364907e-13
"75","CD16",-3.25980302044284,1.81361449675633e-133
"64","CD16",-0.716433978246161,8.01212771283707e-25
"25","CD16",-0.0244956735681408,0.856195691259186
"53","CD16",-0.832409966309391,4.13501404210331e-21
"54","CD16",-1.46889851897468,1.24363694600762e-53
